nombre,opt_gurobi,obj_gurobi,time_gurobi,opt_scip,obj_scip,time_scip,opt_roundingsat,obj_roundingsat,time_roundingsat,opt_rs_default,obj_rs_default,time_rs_default,opt_mixed-bag,obj_mixed-bag,time_mixed-bag,opt_naps,obj_naps,time_naps,min,max,vbs,opt_vbs,obj_vbs
normalized-BA_RDC4.dot_fibo_10null10mast_rapportOE2.0_TMAX120_K67_cod2_pbEq1_newVersion_binary.opb,0,0.0,3600.03,0,0.0148058143197875,3600.0,0,0.1060558330708189,2917.04,0,0.1419903094670206,3247.47,0,0.4925970928401062,3600.0,0,1.0,3.345773,-133326.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_luby_10null50mast_rapportOE2.0_TMAX300_K67_cod2_pbEq1_newVersion_binary.opb,1,0.0,537.07,1,0.0,802.71,1,0.0,70.0389,1,0.0,80.7751,1,0.0,415.689,0,1.0,358.676464,-7424.0,-7040.0,0.0,1,0.0
normalized-BA_RDC4.dot_luby_50null10mast_rapportOE1.0_TMAX120_K67_cod2_pbEq1_newVersion_binary.opb,0,0.0,3600.06,0,1.0,3600.0,0,0.1995841995841996,2072.36,0,0.7096327096327096,3238.43,0,0.0166320166320166,3600.01,0,0.3714483714483714,394.011643,-4896.0,-3453.0,0.0,0,0.0
normalized-BA_RDC4.dot_luby_20null0mast_rapportOE2.0_TMAX120_K67_cod3.opb,0,0.0,3600.0,0,0.1219512195121951,3600.0,0,0.1463414634146341,3550.18,0,0.0853658536585365,2389.12,0,0.2439024390243902,3600.09,0,1.0,363.242681,-672.0,-16.0,0.0,0,0.0
normalized-BA_RDC4.dot_fibo_0null50mast_rapportOE2.0_TMAX180_K67_cod3.opb,0,0.0,3600.01,1,0.0,821.06,0,0.3048296419464567,2499.61,0,0.3622307501229336,3174.42,0,2.0,,0,1.0,14.699027,-197261.0,0.0,0.0,1,0.0
normalized-macrophage.opb,1,0.0,0.88,1,0.0,204.26,0,0.0297872340425531,1923.1,0,0.0127659574468085,1911.95,1,0.0,279.78,0,1.0,0.040278,374.0,609.0,0.0,1,0.0
normalized-BA_RDC4.dot_luby_10null0mast_rapportOE1.0_TMAX180_K67_cod2_pbEq1_newVersion_product.opb,0,0.0363636363636363,3600.01,0,0.5272727272727272,3600.48,0,0.0,2043.2,0,0.0727272727272727,3126.03,0,0.8181818181818182,3600.01,0,1.0,1285.608592,-884.0,-664.0,0.0,0,0.0
normalized-NG.dot_luby_20null0mast_rapportOE1.0_TMAX180_K192_cod2.opb,0,0.0225165562913907,3600.03,0,2.0,,0,0.0,3068.29,0,0.386092715231788,3583.24,0,0.343046357615894,3600.02,0,1.0,32.291991,-3020.0,0.0,0.0,0,0.0
SMTI_25000_10_0.95_2.opb,1,0.0,687.96,0,2.0,,1,0.0,79.2086,1,0.0,77.5658,1,0.0,371.202,1,0.0,83.555713,2.0,2.0,0.0,1,0.0
normalized-BA_RDC4.dot_unif_0null50mast_rapportOE1.0_TMAX60_K67_cod2_pbEq1_newVersion.opb,0,0.0,3600.0,1,0.0,1461.6,0,0.0,331.938,1,0.0,2079.46,0,0.5115577889447236,3600.01,0,1.0,1179.085253,-23113.0,-1223.0,0.0,1,0.0
normalized-BA_RDC4.dot_luby_20null20mast_rapportOE1.0_TMAX15_K67_cod1.opb,1,0.0,91.12,1,0.0,293.35,1,0.0,356.626,1,0.0,376.393,1,0.0,69.49,0,1.0,2213.068127,-272.0,-5.0,0.0,1,0.0
SMTI_50000_3_0.85_3.opb,1,0.0,24.32,1,0.0,345.83,0,1.0,3535.72,1,0.0,1550.83,1,0.0,282.75,0,2.0,,6202.0,6478.0,0.0,1,0.0
normalized-j12029_3.std.opb,0,0.0588235294117647,3600.01,0,1.0,3600.0,0,0.0588235294117647,76.6372,0,0.0588235294117647,2111.44,0,2.0,,1,0.0,2263.351474,97.0,114.0,0.0,1,0.0
normalized-BA_RDC4.dot_unif_10null50mast_rapportOE2.0_TMAX180_K67_cod2_pbEq1_newVersion_product.opb,0,0.0180521804149865,3600.01,0,0.0,3600.04,0,0.0405907015248217,2006.8,0,0.0841990012551072,3529.76,0,0.5173979223969878,3600.01,0,1.0,2.496198,-37447.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_luby_10null20mast_rapportOE2.0_TMAX300_K67_cod2_pbEq1_newVersion_product.opb,0,0.0,3600.01,0,0.0707964601769911,3600.01,0,0.1415929203539823,3116.55,0,0.706858407079646,2174.58,0,0.0,3600.01,0,1.0,3434.492817,-7184.0,-5376.0,0.0,0,0.0
normalized-mps-v2-20-10-vtp.base.opb,0,0.0,3600.01,0,2.0,,0,2.0,,0,2.0,,0,2.0,,0,2.0,,1206754103.0,1206754103.0,0.0,0,0.0
normalized-j909_10.std.opb,0,1.0,3600.03,0,2.0,,0,0.1666666666666666,71.7094,0,0.0,2161.16,0,2.0,,0,0.3333333333333333,45.833779,115.0,127.0,0.0,0,0.0
normalized-BA_RDC4.dot_unif_0null50mast_rapportOE1.0_TMAX60_K67_cod2_pbEq1_newVersion_product.opb,0,0.0,3600.01,0,0.0,3600.01,0,0.5031981756493688,3537.74,0,0.0547305189387618,2643.49,0,0.6344624283886757,3600.0,0,1.0,911.959392,-23113.0,-5134.0,0.0,0,0.0
normalized-BA_RDC4.dot_fibo_20null0mast_rapportOE1.0_TMAX60_K67_cod2_pbEq1_newVersion_binary.opb,0,0.0,3600.05,0,0.2028193883886991,3600.0,0,0.025069854082583,561.86,0,0.256616733933561,3558.26,0,0.7256286867432474,3600.03,0,1.0,8.536128,-103072.0,0.0,0.0,0,0.0
SMTI_50000_5_0.85_10.opb,1,0.0,1607.29,0,2.0,,1,0.0,1280.47,1,0.0,204.258,1,0.0,481.148,0,2.0,,720.0,720.0,0.0,1,0.0
normalized-autocorr_bern50-50.lin.opb,0,0.0,3600.05,0,0.013451004260499,3600.01,0,0.0909312233718807,3589.51,0,0.0724893487522824,2693.86,0,0.1602556299452221,312.779,0,1.0,1.299039,-20293.0,-3863.0,0.0,0,0.0
normalized-Generated_notes_20140709_1000_0.01-029.opb,1,0.0,5.72,1,0.0,78.0,0,0.4477989400062922,3398.57,0,0.4924130587352678,3589.44,1,0.0,63.81,0,1.0,35.759232,-125991.0,-43349.0,0.0,1,0.0
normalized-NG.dot_fibo_50null10mast_rapportOE1.0_TMAX180_K192_cod2.opb,1,0.0,1175.23,0,2.0,,0,0.553026591772769,3556.35,0,0.6561856430110391,3593.81,0,2.0,,0,1.0,34.176641,-420506.0,0.0,0.0,1,0.0
normalized-minisat35_4_11_9_mh_ic.opb,0,0.0,3600.02,0,0.0245080959496051,3600.02,0,0.0749023816590556,3006.02,0,0.0123738010656378,2919.96,0,0.0161794698896188,3600.01,0,1.0,7.456998,3542584.0,284812986.0,0.0,0,0.0
normalized-BA_RDC4.dot_luby_20null10mast_rapportOE1.0_TMAX300_K67_cod2.opb,0,0.0,3600.02,0,0.6517311608961304,3600.0,0,0.2932790224032586,257.548,0,0.1608961303462321,3545.06,0,2.0,,0,1.0,724.642695,-11968.0,-10004.0,0.0,0,0.0
normalized-BA_RDC4.dot_unif_0null20mast_rapportOE2.0_TMAX15_K67_cod3.opb,1,0.0,39.47,1,0.0,73.8,1,0.0,559.897,1,0.0,773.129,1,0.0,148.88,0,1.0,18.411498,-3383.0,0.0,0.0,1,0.0
normalized-mult_diagcomm_opt_greater_teq_nbits_34.opb,1,0.0,0.68,1,0.0,80.35,0,0.0,18.1674,0,0.0,0.299187,0,2.0,,0,0.0,0.258465,0.0,0.0,0.0,1,0.0
normalized-BA_RDC4.dot_unif_50null50mast_rapportOE2.0_TMAX300_K67_cod2.opb,1,0.0,40.89,1,0.0,300.41,1,0.0,217.933,1,0.0,189.586,1,0.0,245.46,0,1.0,6.372038,-28.0,0.0,0.0,1,0.0
normalized-NG.dot_fibo_10null0mast_rapportOE1.0_TMAX15_K192_cod1.opb,1,0.0,1281.79,1,0.0,2929.69,0,1.0,3355.8,0,0.2003294289897511,857.078,0,2.0,,0,2.0,,-65676.0,-11036.0,0.0,1,0.0
normalized-queens-30.opb,0,0.0,3600.0,0,0.0,3600.3,0,0.0,563.652,0,0.125,1629.6,0,0.5,3600.0,0,1.0,114.702634,-39.0,-31.0,0.0,0,0.0
normalized-BA_RDC4.dot_fibo_10null50mast_rapportOE2.0_TMAX300_K67_cod2_pbEq1_newVersion_ladder.opb,0,0.0,3600.01,0,0.0652475839586427,3600.01,0,0.3452769043807025,1968.17,0,0.2646264539650084,3117.7,0,0.2596014737370035,3585.27,0,1.0,224.386171,-322602.0,-218920.0,0.0,0,0.0
normalized-BA_RDC4.dot_unif_10null50mast_rapportOE1.0_TMAX15_K67_cod2_pbEq1_newVersion_sequential.opb,1,0.0,18.56,1,0.0,1559.44,1,0.0,507.589,1,0.0,845.327,1,0.0,1096.75,1,0.0,1204.278746,-3436.0,-3436.0,0.0,1,0.0
normalized-BA_RDC4.dot_unif_20null10mast_rapportOE2.0_TMAX15_K67_cod1.opb,1,0.0,134.63,1,0.0,221.08,1,0.0,943.754,1,0.0,374.23,1,0.0,229.09,0,1.0,34.010073,-3441.0,0.0,0.0,1,0.0
normalized-BA_RDC4.dot_luby_10null0mast_rapportOE1.0_TMAX180_K67_cod2_pbEq1_newVersion.opb,0,0.0206896551724137,3600.01,0,0.1517241379310344,3600.23,0,0.1034482758620689,3217.02,0,0.0,3060.94,0,0.6103448275862069,3600.01,0,1.0,749.68938,-900.0,-610.0,0.0,0,0.0
normalized-j12020_3.std.opb,0,0.1111111111111111,3600.01,0,1.0,3600.01,0,0.0,951.634,0,0.1111111111111111,62.3453,0,2.0,,0,0.3333333333333333,65.78183,78.0,87.0,0.0,0,0.0
normalized-mps-v2-20-10-n370b.opb,1,0.0,2.11,0,2.0,,0,1.0,3596.1,0,0.2686216126011651,3589.39,0,0.3060477044091877,3600.01,0,2.0,,1364649984.0,10231586043.0,0.0,1,0.0
normalized-BA_RDC4.dot_unif_20null10mast_rapportOE1.0_TMAX60_K67_cod2_pbEq1_newVersion_sequential.opb,1,0.0,2160.56,0,0.0486965465406068,3600.01,0,0.0,1574.26,0,0.0,3588.35,0,0.6284663159143954,3600.0,0,1.0,3.044597,-25279.0,0.0,0.0,1,0.0
normalized-BA_RDC4.dot_unif_0null50mast_rapportOE1.0_TMAX60_K67_cod2_pbEq1_newVersion_sequential.opb,1,0.0,719.5,0,0.0,3600.02,0,0.0,215.633,0,0.1015257695378337,3331.13,0,0.4943227179987581,3600.06,0,1.0,1077.446515,-23113.0,-567.0,0.0,1,0.0
normalized-hw128-vm95p-opt.opb.negationfix.opb,1,0.0,29.34,0,1.0,3600.08,0,2.0,,0,2.0,,0,2.0,,0,2.0,,122.0,127.0,0.0,1,0.0
normalized-BA_RDC4.dot_luby_10null50mast_rapportOE1.0_TMAX15_K67_cod3.opb,1,0.0,25.61,1,0.0,258.05,1,0.0,414.227,1,0.0,667.514,1,0.0,828.792,0,1.0,2158.491652,-388.0,-256.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_10null50mast_rapportOE1.0_TMAX180_K67_cod2.opb,0,0.0,3600.0,1,0.0,619.9,0,0.8654126067326146,210.379,0,1.0,823.736,0,2.0,,0,0.0866747633572216,479.420842,-370567.0,-262704.0,0.0,1,0.0
normalized-single-obj-f58-fob_fxl_loss.seq-A-3-combined-abcdeir.opb,0,0.0,3600.02,0,1.0,3600.01,0,2.213786907332446e-09,172.359,0,1.423148726142287e-09,78.0451,0,3.004425088522606e-09,3600.0,0,2.213786907332446e-09,11.100651,13458780449.0,19782785688.0,0.0,0,0.0
normalized-comppebvc_opt_150.opb,0,0.0,3600.01,0,0.0,3427.0,0,1.0,2823.97,0,0.0,49.2641,0,2.0,,1,0.0,2.396715,11401.0,14925.0,0.0,1,0.0
normalized-BA_RDC4.dot_luby_10null20mast_rapportOE1.0_TMAX120_K67_cod2.opb,1,0.0,32.67,1,0.0,1066.97,0,0.0,3355.61,1,0.0,236.387,1,0.0,623.613,0,1.0,603.738769,-5504.0,-5248.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_20null0mast_rapportOE2.0_TMAX180_K67_cod3.opb,0,0.0,3600.03,0,0.0382088853791933,3600.01,0,0.082711824749203,3277.7,0,0.1316252815068292,2812.54,0,2.0,,0,1.0,13.41056,-170955.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_luby_50null20mast_rapportOE1.0_TMAX300_K67_cod2_pbEq1_newVersion_product.opb,0,0.0,3600.02,0,0.0117469879518072,3600.0,0,0.0554216867469879,3474.26,0,0.1117469879518072,2879.07,0,1.0,3600.03,0,0.3620481927710843,3.062586,-13344.0,-64.0,0.0,0,0.0
SMTI_25000_10_0.85_10.opb,0,2.0,,0,2.0,,1,0.0,438.193,1,0.0,307.12,1,0.0,661.086,1,0.0,228.181953,2.0,2.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_0null10mast_rapportOE1.0_TMAX120_K67_cod2.opb,0,0.0,3600.0,0,0.0351909359531741,3600.01,0,0.0,2867.08,0,0.2532249261287712,3558.36,0,2.0,,0,1.0,3.326151,-265665.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_luby_10null50mast_rapportOE2.0_TMAX15_K67_cod1.opb,1,0.0,33.78,1,0.0,235.07,1,0.0,152.391,1,0.0,79.765,1,0.0,249.56,0,1.0,976.81431,-133.0,-8.0,0.0,1,0.0
normalized-BA_RDC4.dot_unif_0null10mast_rapportOE1.0_TMAX120_K67_cod2_pbEq1_newVersion_sequential.opb,0,0.0,3600.01,0,0.1482004085672767,3600.03,0,0.0280310848093001,2515.25,0,0.3149127055998989,3553.68,0,0.542531011098709,3600.01,0,1.0,2.818819,-47483.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_fibo_0null50mast_rapportOE1.0_TMAX120_K67_cod2_pbEq1_newVersion.opb,1,0.0,25.98,1,0.0,563.57,0,0.1331020254303583,3598.08,0,0.414724801692655,2849.29,0,0.0717351740686546,3600.0,0,1.0,285.375652,-247577.0,-864.0,0.0,1,0.0
normalized-BA_RDC4.dot_unif_50null10mast_rapportOE1.0_TMAX15_K67_cod2_pbEq1_newVersion_product.opb,1,0.0,30.54,1,0.0,371.41,1,0.0,89.0318,1,0.0,249.623,1,0.0,508.084,1,0.0,1113.588563,-4128.0,-4128.0,0.0,1,0.0
normalized-NG.dot_fibo_50null50mast_rapportOE2.0_TMAX60_K192_cod1.opb,0,0.0,3600.04,0,2.0,,0,2.0,,0,1.0,3598.0,0,2.0,,0,2.0,,-54730.0,-43784.0,0.0,0,0.0
normalized-mult_diagcomm_opt_less_teq_nbits_32.opb,1,0.0,3.28,1,0.0,7.15,0,0.0,14.8472,0,0.0,0.199804,0,2.0,,0,0.0,0.258632,0.0,0.0,0.0,1,0.0
normalized-NG.dot_unif_20null20mast_rapportOE2.0_TMAX120_K192_cod1.opb,0,0.0,3600.04,0,2.0,,0,2.0,,0,1.0,1665.98,0,2.0,,0,2.0,,-52748.0,-12903.0,0.0,0,0.0
normalized-BA_RDC4.dot_unif_0null50mast_rapportOE2.0_TMAX60_K67_cod1.opb,0,0.0,3600.01,0,0.0,3600.01,0,0.0396279557214908,3565.39,0,0.4361695159494334,2783.15,0,0.5086788498067728,3600.58,0,1.0,12.530725,-15267.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_fibo_20null20mast_rapportOE1.0_TMAX180_K67_cod2.opb,1,0.0,297.39,1,0.0,689.45,0,0.2949744205428901,288.297,0,0.3173835793016768,156.416,0,2.0,,0,1.0,2.917904,-373151.0,0.0,0.0,1,0.0
normalized-BA_RDC4.dot_luby_10null50mast_rapportOE1.0_TMAX180_K67_cod2_pbEq1_newVersion_sequential.opb,0,0.0,3600.01,0,2.0,,0,0.0,3503.52,0,0.0,2337.16,1,0.0,1222.9,0,1.0,586.142097,-8472.0,-7168.0,0.0,1,0.0
normalized-NG.dot_fibo_20null0mast_rapportOE2.0_TMAX15_K192_cod2.opb,1,0.0,312.11,1,0.0,2191.62,1,0.0,2233.68,1,0.0,210.397,1,0.0,2364.57,0,1.0,31.642319,-51536.0,0.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_0null50mast_rapportOE1.0_TMAX15_K67_cod2.opb,1,0.0,15.99,1,0.0,1064.76,1,0.0,98.7686,1,0.0,140.761,1,0.0,349.668,1,0.0,644.441307,-17711.0,-17711.0,0.0,1,0.0
normalized-j9026_5.std.opb,0,0.3333333333333333,3600.01,0,1.0,3600.01,1,0.0,1236.34,1,0.0,1856.58,1,0.0,1610.36,1,0.0,104.038128,85.0,88.0,0.0,1,0.0
normalized-ped2.G.recomb10-0.01-3.opb,0,0.0,3600.08,0,1.0,1281.0,0,0.1461272771476237,1747.97,0,2.095856073371729e-06,2607.61,1,0.0,1213.89,1,0.0,123.187338,47737.0,524869.0,0.0,1,0.0
normalized-BA_RDC4.dot_luby_10null0mast_rapportOE2.0_TMAX300_K67_cod2_pbEq1_newVersion_binary.opb,0,0.0331325301204819,3600.02,0,0.8313253012048193,3600.0,0,0.0,808.963,0,0.0210843373493975,2413.69,0,0.7048192771084337,3600.0,0,1.0,1069.838897,-1002.0,-670.0,0.0,0,0.0
normalized-mps-v2-20-10-set1ch.opb,1,0.0,0.31,0,2.0,,0,0.0408432102156225,3209.71,0,0.0757307627252426,3589.73,0,0.4324794869933407,3600.01,0,1.0,1587.611412,223386624.0,509196871.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_50null20mast_rapportOE1.0_TMAX180_K67_cod2_pbEq1_newVersion_product.opb,0,0.0,3600.01,0,0.0185952798500283,3600.01,0,0.2089378288189729,3549.61,0,0.1947322994376061,2997.46,0,0.0300822975134826,3600.0,0,1.0,2.313197,-363802.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_luby_0null0mast_rapportOE2.0_TMAX120_K67_cod2.opb,0,0.0118343195266272,3600.01,0,0.0355029585798816,3600.0,0,0.0,3555.61,0,0.0059171597633136,2025.8,0,0.1715976331360946,3600.0,0,1.0,2.839659,-676.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_luby_10null0mast_rapportOE1.0_TMAX300_K67_cod2_pbEq1_newVersion_sequential.opb,0,0.0,3600.02,0,2.0,,0,0.0098039215686274,2616.87,0,0.0269607843137254,1490.58,0,0.2647058823529412,3600.04,0,1.0,139.342297,-1016.0,-608.0,0.0,0,0.0
normalized-clique-coloring-max-clique-n=23-t=2.opb,1,0.0,167.64,0,0.0,3600.0,0,0.0,22.529,0,0.0,598.585,1,0.0,86.32,0,0.0,3054.514622,21.0,21.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_50null10mast_rapportOE1.0_TMAX60_K67_cod2_pbEq1_newVersion_binary.opb,1,0.0,272.16,1,0.0,1485.1,1,0.0,1110.7,1,0.0,683.18,0,1.0,3600.01,0,0.7639320029563932,3576.865145,-114628.0,-107863.0,0.0,1,0.0
normalized-BA_RDC4.dot_luby_20null50mast_rapportOE1.0_TMAX120_K67_cod3.opb,1,0.0,28.15,1,0.0,1244.44,0,0.5757809487080602,3331.12,0,0.6378711916698805,2645.98,0,2.0,,0,1.0,1987.582837,-5698.0,-512.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_10null10mast_rapportOE2.0_TMAX15_K67_cod2_pbEq1_newVersion_binary.opb,1,0.0,1050.66,1,0.0,936.97,1,0.0,167.307,1,0.0,136.535,1,0.0,667.179,1,0.0,1122.605793,-10946.0,-10946.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_10null10mast_rapportOE1.0_TMAX300_K67_cod3.opb,0,0.0,3600.0,0,0.0083467623791385,3600.0,0,0.089642543217111,2989.68,0,0.4524172282449458,3479.14,0,0.0943744506299443,3600.06,0,1.0,15.306774,-546080.0,0.0,0.0,0,0.0
normalized-mps-v2-20-10-n3709.opb,1,0.0,1.53,0,2.0,,0,1.0,3576.5,0,0.2243909850279255,3521.41,0,0.1681835138127309,3600.01,0,2.0,,1338719232.0,12470035843.0,0.0,1,0.0
normalized-NG.dot_luby_0null10mast_rapportOE1.0_TMAX300_K192_cod1.opb,1,0.0,790.84,0,0.0010559662090813,3600.12,0,0.9415753695881732,626.421,0,0.1997096092925026,3182.81,0,0.518479408658923,1997.51,0,1.0,71.896073,-60608.0,0.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_20null50mast_rapportOE1.0_TMAX300_K67_cod1.opb,1,0.0,61.54,1,0.0,1216.31,0,0.1844615816796994,3599.47,0,0.3530298677780652,2134.86,0,2.0,,0,1.0,15.856631,-630077.0,0.0,0.0,1,0.0
normalized-hw32-vm95p-opt.opb.negationfix.opb,1,0.0,0.22,1,0.0,7.76,0,1.0,14.2117,1,0.0,728.066,1,0.0,849.284,0,2.0,,31.0,32.0,0.0,1,0.0
normalized-maxcut_opt_complete_6-partite_inlv_nvert_69.opb,0,0.0,3600.01,0,0.3377483443708609,3600.01,0,0.0,377.201,0,0.0132450331125827,3526.18,0,2.0,,0,1.0,2.006784,-1190.0,-1039.0,0.0,0,0.0
normalized-maxcut_opt_complete_5-partite_inlv_nvert_72.opb,0,0.0,3600.03,0,1.0,3600.01,0,0.1911764705882352,885.898,0,0.1911764705882352,521.86,0,0.6029411764705882,3600.03,0,0.75,2.247214,-1260.0,-1192.0,0.0,0,0.0
normalized-BA_RDC4.dot_unif_0null10mast_rapportOE1.0_TMAX60_K67_cod2.opb,1,0.0,262.38,1,0.0,1367.87,0,0.0,3089.18,0,0.0,3589.6,0,0.5993549543092636,3600.0,0,1.0,3.681599,-27905.0,0.0,0.0,1,0.0
normalized-NG.dot_fibo_20null20mast_rapportOE1.0_TMAX60_K192_cod2.opb,0,0.0,3600.03,0,0.3699660056657223,3600.02,0,2.0,,0,0.1093937677053824,3500.65,0,0.1735467422096317,2271.41,0,1.0,33.754962,-176500.0,0.0,0.0,0,0.0
normalized-autocorr_bern45-23.lin.opb,0,0.0,3600.01,0,0.0274191309176731,3600.0,0,0.1180758017492711,1707.05,0,0.000624739691795,3090.16,0,0.0658059142024156,3600.01,0,1.0,0.467393,-21248.0,-6842.0,0.0,0,0.0
normalized-BA_RDC4.dot_fibo_0null10mast_rapportOE1.0_TMAX180_K67_cod3.opb,0,0.0,3600.04,0,0.0115118174409127,3600.0,0,0.2827567787836736,1746.38,0,0.3156126786933633,3589.54,0,2.0,,0,1.0,14.513077,-363192.0,0.0,0.0,0,0.0
normalized-j12053_10.std.opb,0,0.6557377049180327,3600.15,0,2.0,,0,0.0327868852459016,1555.69,0,0.0,3423.3,0,2.0,,0,1.0,9.274136,134.0,195.0,0.0,0,0.0
normalized-maxcut_opt_complete_6-partite_inlv_nvert_33.opb,1,0.0,223.9,1,0.0,90.96,0,0.0,12.0408,0,0.0,1749.8,1,0.0,100.13,0,1.0,827.871557,-272.0,-267.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_0null0mast_rapportOE2.0_TMAX60_K67_cod2.opb,1,0.0,1937.2,1,0.0,987.47,1,0.0,3515.64,1,0.0,2968.24,0,0.9371037034332518,3600.0,0,1.0,3.695733,-82167.0,0.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_10null20mast_rapportOE1.0_TMAX300_K67_cod2.opb,0,0.0,3600.01,0,0.0569401307981718,3600.0,0,0.417156949389356,693.277,0,0.3736585612201096,3494.14,0,0.981423966197847,3600.0,0,1.0,1306.73233,-589487.0,-470678.0,0.0,0,0.0
normalized-BA_RDC4.dot_unif_10null10mast_rapportOE2.0_TMAX180_K67_cod2_pbEq1_newVersion.opb,0,0.00692730312923,3600.01,0,0.0425591209491201,3600.0,0,0.0,893.458,0,0.0282864877776893,2703.13,0,0.7007524484433474,3600.01,0,1.0,2.8188,-50236.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_fibo_50null20mast_rapportOE1.0_TMAX300_K67_cod2_pbEq1_newVersion_sequential.opb,0,0.0,3600.01,0,2.0,,0,0.9059654827413708,1472.96,0,0.416852176088044,3503.99,0,0.7951350675337668,3600.0,0,1.0,38.392091,-581735.0,-421815.0,0.0,0,0.0
normalized-BA_RDC4.dot_luby_10null20mast_rapportOE1.0_TMAX60_K67_cod1.opb,1,0.0,28.96,1,0.0,158.72,1,0.0,3070.29,1,0.0,717.872,1,0.0,164.93,0,1.0,636.155838,-2632.0,-2.0,0.0,1,0.0
normalized-BA_RDC4.dot_luby_10null10mast_rapportOE2.0_TMAX60_K67_cod2.opb,0,0.0,3600.01,1,0.0,387.45,1,0.0,758.826,1,0.0,297.894,0,0.0892857142857142,3600.0,0,1.0,1456.817975,-1136.0,-1024.0,0.0,1,0.0
normalized-BA_RDC4.dot_luby_20null20mast_rapportOE2.0_TMAX180_K67_cod2.opb,0,0.0,3600.0,1,0.0,453.84,1,0.0,2211.16,0,0.0,3352.74,1,0.0,260.15,0,1.0,232.548962,-4192.0,-3072.0,0.0,1,0.0
normalized-BA_RDC4.dot_luby_50null10mast_rapportOE1.0_TMAX60_K67_cod1.opb,1,0.0,189.15,1,0.0,417.28,1,0.0,3540.4,0,1.0,3575.62,1,0.0,161.59,0,0.8600823045267489,725.358097,-2456.0,-512.0,0.0,1,0.0
normalized-BA_RDC4.dot_luby_10null0mast_rapportOE1.0_TMAX60_K67_cod2_pbEq1_newVersion.opb,0,0.0,3600.01,0,0.0081967213114754,3600.0,1,0.0,3057.64,1,0.0,2246.54,0,2.0,,0,1.0,2.878888,-488.0,0.0,0.0,1,0.0
normalized-BA_RDC4.dot_luby_20null10mast_rapportOE1.0_TMAX120_K67_cod2_pbEq1_newVersion_ladder.opb,0,0.0,3600.01,1,0.0,1693.69,0,0.2905079292116754,2822.48,0,0.4615031027350034,3413.17,0,1.0,3600.03,0,0.0,2946.238878,-5152.0,-801.0,0.0,1,0.0
normalized-NG.dot_unif_20null20mast_rapportOE1.0_TMAX180_K192_cod2.opb,0,0.0,3600.03,0,2.0,,0,0.1087955766754008,2797.89,0,0.3920704356708265,521.75,0,0.5699915619309854,2673.07,0,1.0,31.0143,-90068.0,0.0,0.0,0,0.0
normalized-j6013_5.std.opb,0,0.12,3600.01,0,1.0,3600.01,0,0.0,2283.92,0,0.12,1315.33,0,2.0,,0,0.12,2654.762823,99.0,124.0,0.0,0,0.0
normalized-NG.dot_luby_20null10mast_rapportOE1.0_TMAX15_K192_cod1.opb,1,0.0,1138.92,0,0.0,2424.0,0,1.0,3401.36,0,0.4901511681172698,3277.58,0,0.0439761795693999,3529.04,0,2.0,,-2208.0,-25.0,0.0,1,0.0
normalized-BA_RDC4.dot_unif_50null50mast_rapportOE2.0_TMAX120_K67_cod3.opb,1,0.0,5.71,1,0.0,117.18,1,0.0,782.139,1,0.0,610.743,1,0.0,63.06,0,1.0,1706.298515,-11.0,-3.0,0.0,1,0.0
normalized-BA_RDC4.dot_luby_10null10mast_rapportOE1.0_TMAX120_K67_cod3.opb,0,0.0,3600.0,1,0.0,1678.34,0,0.1692405331076792,3200.5,0,0.4061772794584303,3579.99,0,2.0,,0,1.0,1706.764522,-4992.0,-265.0,0.0,1,0.0
normalized-NG.dot_luby_50null50mast_rapportOE1.0_TMAX60_K192_cod1.opb,0,0.0,3600.03,0,2.0,,0,1.0,2433.52,0,0.857023294741247,1447.28,0,2.0,,0,2.0,,-11265.0,-4096.0,0.0,0,0.0
normalized-BA_RDC4.dot_luby_50null0mast_rapportOE1.0_TMAX120_K67_cod2_pbEq1_newVersion_product.opb,0,0.0,3600.01,0,0.2071428571428571,3600.01,0,0.2142857142857142,312.643,0,0.0571428571428571,3062.97,0,0.2785714285714286,3600.0,0,1.0,129.247219,-640.0,-360.0,0.0,0,0.0
